Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
pharmacie;💊;Pharmacie Tilila صيدلية تليلا;Dcheira El Jihadia;;30.3743036;-9.5397798;;;
pharmacie;💊;Pharmacie Amgala صيدلية أمكالا;Dcheira El Jihadia;;30.3748601;-9.5485723;;;
magasin;🛒;Mido Market;Av. Allal El Fassi;4.0;30.3732;-9.5359;21;+212 6 17 33 47 68;9h-2h tous les jours
magasin;🛒;Akroumai Supermarket;Av. Haj Lahbib Talti;5.0;30.3761;-9.5393;1;;
magasin;🛒;EcoPrix Market;Dcheira El Jihadia;4.5;30.3661;-9.5332;4;+212 5 28 27 15 95;Lun-Sam 9h-23h
magasin;🛒;Pergola Market;Rue Essaada;4.1;30.3753;-9.5468;12;+212 5 25 25 46 76;7h-2h, Cave à vins
mosquee;🕌;Mosquée Tabarine;N8, Dcheira;4.6;30.3745;-9.5311;12;;La plus proche
mosquee;🕌;Mosquée Al Mohsinines;Av. Mehdi Ben Barka;4.8;30.3757;-9.5442;277;;La plus belle
mosquee;🕌;Mosquée de Walhori مسجد والحوري;Dcheira El Jihadia;;30.3737347;-9.5344593;;;
mosquee;🕌;Mosquée Irhalne مسجد ارحالن;Dcheira El Jihadia;;30.3681779;-9.5417859;;;
mosquee;🕌;Mosquée Nahda مسجد النهضة;Dcheira El Jihadia;;30.3763089;-9.5367729;;;
mosquee;🕌;Mosquée Igi Farden مسجد إكي فاردن;Dcheira El Jihadia;;30.372103;-9.534686;;;
mosquee;🕌;Mosquée Al Fath مسجد الفتح;Dcheira El Jihadia;;30.3739974;-9.5496249;;;
cafe;☕;Poz Café;Av. Abderrahim Bouabid;4.5;30.3719;-9.5271;175;+212 6 61 77 91 31;7h-23h · Idéal pour travailler
cafe;☕;Café Agora;Dcheira El Jihadia;5.0;30.3739;-9.5445;15;;8h30-minuit
cafe;☕;Café France;Dcheira El Jihadia;;30.3720339;-9.5500074;;;
cafe;☕;Café Afoulki;Dcheira El Jihadia;;30.3717687;-9.5447397;;;
cafe;☕;Café Argana;Dcheira El Jihadia;;30.3690429;-9.5401461;;;
banque;🏦;Bank of Africa;Av. Bir Anzarane;4.3;30.3707;-9.5368;15;;Lun-Ven 8h-16h
banque;🏦;Attijariwafa Bank;Av. Bir Anzarane;3.1;30.3706;-9.5398;14;;Lun-Ven 8h15-15h45
banque;🏦;Banque Populaire البنك الشعبي;Av. Bir Anzarane;;30.3704157;-9.5400017;;;
banque;🏦;Saham Bank سهام بنك;Dcheira El Jihadia;;30.3708639;-9.5405424;;;
banque;🏦;CIH Bank;Av. Bir Anzarane;;30.3717916;-9.5451593;;;
banque;🏦;BMCI;Dcheira El Jihadia;;30.3705753;-9.5362329;;;
banque;🏦;Crédit Agricole;Dcheira El Jihadia;;30.3720838;-9.551011;;;
sante;🏥;Dr Imane Chaibi;Résidence Jawharat;4.9;30.3719;-9.5475;117;+212 5 28 86 73 80;Lun-Ven 8h30-17h
sante;🏥;Clinique Firdaouss;Inezgane;2.7;30.3644;-9.5411;112;+212 5 28 33 40 80;24h/24 · Urgences
sante;🏥;Centre de santé Irhalne المركز الصحي إرحالن;Dcheira El Jihadia;;30.3667288;-9.5412183;;;
sante;🏥;Hôpital Militaire المستشفى العسكري;Dcheira El Jihadia;;30.3757466;-9.5502229;;;
transport;🚌;Arrêt Arrondissement Dcheira;Dcheira El Jihadia;;30.3701576;-9.5393649;;;
transport;🚌;Arrêt Bir Anzarane Assergal;Dcheira El Jihadia;;30.3708256;-9.5355005;;;
transport;🚌;Arrêt Bir Anzarane Pergola;Dcheira El Jihadia;;30.3718392;-9.5477666;;;
transport;🚌;Arrêt Bir Anzarane Slaoui;Dcheira El Jihadia;;30.371646;-9.5435703;;;
transport;🚌;Arrêt Pergola;Dcheira El Jihadia;;30.3725576;-9.5526981;;;
transport;🚌;Arrêt Les Chalets;Dcheira El Jihadia;;30.3659289;-9.5444631;;;
transport;🚌;Arrêt Omar Lkhayam;Dcheira El Jihadia;;30.3647675;-9.5411579;;;
admin;🏛️;2ème Arrondissement (Commune Dcheira);Dcheira El Jihadia;;30.3705676;-9.5477802;;;
admin;🏛️;Poste Maroc;Dcheira El Jihadia;;30.3693549;-9.539588;;;
loisir;🌿;Salle couverte القاعة المغطاة;Dcheira El Jihadia;;30.3658957;-9.5421105;;;
loisir;🌿;Complexe sportif Irhalne;Dcheira El Jihadia;;30.3653309;-9.5420741;;;
loisir;🌿;Terrain de sport Ibn Nafiss;Dcheira El Jihadia;;30.3642272;-9.5367273;;;
loisir;🌿;Club Équestre des FAR نادي الفروسية;Agadir;;30.3791231;-9.5627816;;;
hammam;🧖;Hammam Al Andalos;Dcheira El Jihadia;4.3;30.3727;-9.5191;57;+212 6 73 67 22 40;7h30-23h
