Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
magasin;🛒;EcoPrix Market;Dcheira El Jihadia;4.5;30.3661;-9.5332;4;+212 5 28 27 15 95;Lun-Sáb 9h-23h
magasin;🛒;Pergola Market;Calle Essaada;4.1;30.3753;-9.5468;12;+212 5 25 25 46 76;7h-2h, Bodega de vinos
mosquee;🕌;Mezquita Tabarine;N8, Dcheira;4.6;30.3745;-9.5311;12;;La más cercana
mosquee;🕌;Mezquita Al Mohsinines;Av. Mehdi Ben Barka;4.8;30.3757;-9.5442;277;;La más hermosa
mosquee;🕌;Mezquita Walhori;Dcheira El Jihadia;;30.3737347;-9.5344593;;;
mosquee;🕌;Mezquita Irhalne;Dcheira El Jihadia;;30.3681779;-9.5417859;;;
mosquee;🕌;Mezquita Nahda;Dcheira El Jihadia;;30.3763089;-9.5367729;;;
mosquee;🕌;Mezquita Igi Farden;Dcheira El Jihadia;;30.372103;-9.534686;;;
mosquee;🕌;Mezquita Al Fath;Dcheira El Jihadia;;30.3739974;-9.5496249;;;
cafe;☕;Poz Café;Av. Abderrahim Bouabid;4.5;30.3719;-9.5271;175;+212 6 61 77 91 31;7h-23h · Ideal para trabajar
cafe;☕;Café Agora;Dcheira El Jihadia;5.0;30.3739;-9.5445;15;;8h30-medianoche
cafe;☕;Café France;Dcheira El Jihadia;;30.3720339;-9.5500074;;;
cafe;☕;Café Afoulki;Dcheira El Jihadia;;30.3717687;-9.5447397;;;
cafe;☕;Café Argana;Dcheira El Jihadia;;30.3690429;-9.5401461;;;
banque;🏦;Bank of Africa;Av. Bir Anzarane;4.3;30.3707;-9.5368;15;;Lun-Vie 8h-16h
banque;🏦;Attijariwafa Bank;Av. Bir Anzarane;3.1;30.3706;-9.5398;14;;Lun-Vie 8h15-15h45
banque;🏦;Banque Populaire;Av. Bir Anzarane;;30.3704157;-9.5400017;;;
banque;🏦;Saham Bank;Dcheira El Jihadia;;30.3708639;-9.5405424;;;
banque;🏦;CIH Bank;Av. Bir Anzarane;;30.3717916;-9.5451593;;;
banque;🏦;BMCI;Dcheira El Jihadia;;30.3705753;-9.5362329;;;
banque;🏦;Crédit Agricole;Dcheira El Jihadia;;30.3720838;-9.551011;;;
sante;🏥;Dra. Imane Chaibi;Residencia Jawharat;4.9;30.3719;-9.5475;117;+212 5 28 86 73 80;Lun-Vie 8h30-17h
sante;🏥;Clínica Firdaouss;Inezgane;2.7;30.3644;-9.5411;112;+212 5 28 33 40 80;24/7 · Urgencias
sante;🏥;Centro de salud Irhalne;Dcheira El Jihadia;;30.3667288;-9.5412183;;;
sante;🏥;Hospital Militar;Dcheira El Jihadia;;30.3757466;-9.5502229;;;
transport;🚌;Parada Arrondissement Dcheira;Dcheira El Jihadia;;30.3701576;-9.5393649;;;
transport;🚌;Parada Bir Anzarane Assergal;Dcheira El Jihadia;;30.3708256;-9.5355005;;;
transport;🚌;Parada Bir Anzarane Pergola;Dcheira El Jihadia;;30.3718392;-9.5477666;;;
transport;🚌;Parada Bir Anzarane Slaoui;Dcheira El Jihadia;;30.371646;-9.5435703;;;
transport;🚌;Parada Pergola;Dcheira El Jihadia;;30.3725576;-9.5526981;;;
transport;🚌;Parada Les Chalets;Dcheira El Jihadia;;30.3659289;-9.5444631;;;
transport;🚌;Parada Omar Lkhayam;Dcheira El Jihadia;;30.3647675;-9.5411579;;;
admin;🏛️;2º Distrito (Comuna Dcheira);Dcheira El Jihadia;;30.3705676;-9.5477802;;;
admin;🏛️;Poste Maroc (Correos);Dcheira El Jihadia;;30.3693549;-9.539588;;;
loisir;🌿;Sala Cubierta;Dcheira El Jihadia;;30.3658957;-9.5421105;;;
loisir;🌿;Complejo deportivo Irhalne;Dcheira El Jihadia;;30.3653309;-9.5420741;;;
loisir;🌿;Campo deportivo Ibn Nafiss;Dcheira El Jihadia;;30.3642272;-9.5367273;;;
loisir;🌿;Club Ecuestre de las FAR;Agadir;;30.3791231;-9.5627816;;;
hammam;🧖;Hammam Al Andalos;Dcheira El Jihadia;4.3;30.3727;-9.5191;57;+212 6 73 67 22 40;7h30-23h
