projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
andalusia;Malaga;4;MAL-4-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;sous-sol;715000;11532;Disponible;;;;andalusia/plans/malaga.jpeg;;Vue degagee sur les espaces verts
andalusia;Malaga;4;MAL-4-05;F3;72.0;10.5;82.5;2;2;Double;est;Oui;Aucun;887000;12319;Disponible;;;;andalusia/plans/malaga.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Malaga;4;MAL-4-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;box;869000;12414;Vendu;;;;andalusia/plans/malaga.jpeg;;Balcon filant sur toute la facade
andalusia;Malaga;4;MAL-4-07;F3;60.0;8.5;68.5;2;1;Cour;est;Oui;box;713000;11883;Disponible;;;;andalusia/plans/malaga.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Malaga;4;MAL-4-08;F3;66.0;9.0;75.0;2;1;Rue;sud;Oui;exterieur;794000;12030;Reserve;;;;andalusia/plans/malaga.jpeg;;Cuisine equipee, cellier attenant
andalusia;Almeria;RDC;ALM-RDC-C1;Commerce;46.0;0.0;46.0;0;1;Angle;sud;Oui;Aucun;699000;15196;Disponible;;;;andalusia/plans/almeria.jpeg;;Local commercial d'angle, double vitrine
andalusia;Almeria;RDC;ALM-RDC-C2;Commerce;38.0;0.0;38.0;0;1;Rue;sud;Oui;Aucun;536000;14105;Optionne;2026-09-17;;;andalusia/plans/almeria.jpeg;;Local commercial avec vitrine sur voie principale
andalusia;Almeria;RDC;ALM-RDC-C3;Commerce;41.0;0.0;41.0;0;1;Rue;sud-ouest;Oui;Aucun;581000;14171;Disponible;;;;andalusia/plans/almeria.jpeg;;Local commercial, reserve et sanitaire
andalusia;Almeria;RDC;ALM-RDC-B1;Bureau;58.0;0.0;58.0;0;1;Cour;nord-est;Oui;Aucun;830000;14310;Vendu;;;;andalusia/plans/almeria.jpeg;;Plateau de bureau modulable, entree independante
andalusia;Almeria;1;ALM-1-01;F3;65.0;8.0;73.0;2;1;Rue;sud;Oui;box;726000;11169;Optionne;2026-09-12;;;andalusia/plans/almeria.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Almeria;1;ALM-1-02;F3;65.0;7.5;72.5;2;1;Rue;sud;Oui;sous-sol;741000;11400;Vendu;;;;andalusia/plans/almeria.jpeg;;Vue degagee sur les espaces verts
andalusia;Almeria;1;ALM-1-03;F4;92.0;12.0;104.0;3;2;Angle;sud;Oui;Aucun;1103000;11989;Disponible;;;;andalusia/plans/almeria.jpeg;;Etage eleve, calme, sans vis-a-vis
andalusia;Almeria;1;ALM-1-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;Aucun;665000;10726;Disponible;;;;andalusia/plans/almeria.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Almeria;1;ALM-1-05;F3;72.0;10.5;82.5;2;2;Double;ouest;Oui;exterieur;839000;11653;Reserve;;;;andalusia/plans/almeria.jpeg;;Rangements integres dans les deux chambres
andalusia;Almeria;1;ALM-1-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;exterieur;810000;11571;Disponible;;;;andalusia/plans/almeria.jpeg;;Sejour traversant, tres lumineux
andalusia;Almeria;1;ALM-1-07;F3;60.0;8.5;68.5;2;1;Cour;est;Oui;exterieur;658000;10967;Disponible;;;;andalusia/plans/almeria.jpeg;;Rangements integres dans les deux chambres
andalusia;Almeria;1;ALM-1-08;F3;66.0;9.0;75.0;2;1;Rue;sud;Oui;sous-sol;724000;10970;Disponible;;;;andalusia/plans/almeria.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Almeria;2;ALM-2-01;F3;65.0;8.0;73.0;2;1;Rue;ouest;Oui;box;747000;11492;Disponible;;;;andalusia/plans/almeria.jpeg;;Vue degagee sur les espaces verts
andalusia;Almeria;2;ALM-2-02;F3;65.0;7.5;72.5;2;1;Rue;sud;Oui;sous-sol;741000;11400;Reserve;;;;andalusia/plans/almeria.jpeg;;Rangements integres dans les deux chambres
andalusia;Almeria;2;ALM-2-03;F4;92.0;12.0;104.0;3;2;Angle;sud-est;Oui;sous-sol;1112000;12087;Vendu;;;;andalusia/plans/almeria.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Almeria;2;ALM-2-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;sous-sol;703000;11339;Disponible;;;;andalusia/plans/almeria.jpeg;;Vue degagee sur les espaces verts
andalusia;Almeria;2;ALM-2-05;F3;72.0;10.5;82.5;2;2;Double;est;Oui;box;840000;11667;Disponible;;;;andalusia/plans/almeria.jpeg;;Sejour traversant, tres lumineux
andalusia;Almeria;2;ALM-2-06;F3;70.0;9.5;79.5;2;1;Jardin;sud-est;Oui;sous-sol;826000;11800;Disponible;;;;andalusia/plans/almeria.jpeg;;Balcon filant sur toute la facade
andalusia;Almeria;2;ALM-2-07;F3;60.0;8.5;68.5;2;1;Cour;nord;Oui;box;666000;11100;Disponible;;;;andalusia/plans/almeria.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Almeria;2;ALM-2-08;F3;66.0;9.0;75.0;2;1;Rue;sud;Oui;sous-sol;741000;11227;Optionne;2026-09-17;;;andalusia/plans/almeria.jpeg;;Cuisine equipee, cellier attenant
andalusia;Almeria;3;ALM-3-01;F3;65.0;8.0;73.0;2;1;Rue;sud;Oui;exterieur;746000;11477;Optionne;2026-09-20;;;andalusia/plans/almeria.jpeg;;Etage eleve, calme, sans vis-a-vis
andalusia;Almeria;3;ALM-3-02;F3;65.0;7.5;72.5;2;1;Rue;ouest;Oui;exterieur;748000;11508;Disponible;;;;andalusia/plans/almeria.jpeg;;Cuisine equipee, cellier attenant
andalusia;Almeria;3;ALM-3-03;F4;92.0;12.0;104.0;3;2;Angle;sud;Oui;sous-sol;1140000;12391;Reserve;;;;andalusia/plans/almeria.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Almeria;3;ALM-3-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;Aucun;720000;11613;Optionne;2026-09-11;;;andalusia/plans/almeria.jpeg;;Balcon filant sur toute la facade
andalusia;Almeria;3;ALM-3-05;F3;72.0;10.5;82.5;2;2;Double;est;Oui;Aucun;873000;12125;Disponible;;;;andalusia/plans/almeria.jpeg;;Cuisine equipee, cellier attenant
andalusia;Almeria;3;ALM-3-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;sous-sol;842000;12029;Vendu;;;;andalusia/plans/almeria.jpeg;;Vue degagee sur les espaces verts
andalusia;Almeria;3;ALM-3-07;F3;60.0;8.5;68.5;2;1;Cour;nord-est;Oui;sous-sol;677000;11283;Disponible;;;;andalusia/plans/almeria.jpeg;;Rangements integres dans les deux chambres
andalusia;Almeria;3;ALM-3-08;F3;66.0;9.0;75.0;2;1;Rue;sud-ouest;Oui;Aucun;791000;11985;Disponible;;;;andalusia/plans/almeria.jpeg;;Cuisine equipee, cellier attenant
andalusia;Almeria;4;ALM-4-01;F3;65.0;8.0;73.0;2;1;Rue;sud;Oui;Aucun;767000;11800;Optionne;2026-09-23;;;andalusia/plans/almeria.jpeg;;Etage eleve, calme, sans vis-a-vis
andalusia;Almeria;4;ALM-4-02;F3;65.0;7.5;72.5;2;1;Rue;sud-ouest;Oui;sous-sol;786000;12092;Disponible;;;;andalusia/plans/almeria.jpeg;;Rangements integres dans les deux chambres
andalusia;Almeria;4;ALM-4-03;F4;92.0;12.0;104.0;3;2;Angle;sud-est;Oui;sous-sol;1167000;12685;Disponible;;;;andalusia/plans/almeria.jpeg;;Vue degagee sur les espaces verts
andalusia;Almeria;4;ALM-4-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;box;718000;11581;Disponible;;;;andalusia/plans/almeria.jpeg;;Sejour traversant, tres lumineux
andalusia;Almeria;4;ALM-4-05;F3;72.0;10.5;82.5;2;2;Double;ouest;Oui;sous-sol;900000;12500;Vendu;;;;andalusia/plans/almeria.jpeg;;Sejour traversant, tres lumineux
andalusia;Almeria;4;ALM-4-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;Aucun;851000;12157;Optionne;2026-09-21;;;andalusia/plans/almeria.jpeg;;Rangements integres dans les deux chambres
andalusia;Almeria;4;ALM-4-07;F3;60.0;8.5;68.5;2;1;Cour;est;Oui;exterieur;715000;11917;Disponible;;;;andalusia/plans/almeria.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Almeria;4;ALM-4-08;F3;66.0;9.0;75.0;2;1;Rue;sud-ouest;Oui;sous-sol;775000;11742;Optionne;2026-09-15;;;andalusia/plans/almeria.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Denia;RDC;DEN-RDC-C1;Commerce;46.0;0.0;46.0;0;1;Angle;sud;Oui;Aucun;714000;15522;Disponible;;;;andalusia/plans/denia.jpeg;;Local commercial d'angle, double vitrine
andalusia;Denia;RDC;DEN-RDC-C2;Commerce;38.0;0.0;38.0;0;1;Rue;ouest;Oui;Aucun;545000;14342;Disponible;;;;andalusia/plans/denia.jpeg;;Local commercial avec vitrine sur voie principale
andalusia;Denia;RDC;DEN-RDC-C3;Commerce;41.0;0.0;41.0;0;1;Rue;sud-ouest;Oui;Aucun;585000;14268;Disponible;;;;andalusia/plans/denia.jpeg;;Local commercial, reserve et sanitaire
andalusia;Denia;RDC;DEN-RDC-B1;Bureau;58.0;0.0;58.0;0;1;Cour;nord-est;Oui;Aucun;813000;14017;Disponible;;;;andalusia/plans/denia.jpeg;;Plateau de bureau modulable, entree independante
andalusia;Denia;1;DEN-1-01;F3;65.0;8.0;73.0;2;1;Rue;sud;Oui;box;746000;11477;Disponible;;;;andalusia/plans/denia.jpeg;;Rangements integres dans les deux chambres
andalusia;Denia;1;DEN-1-02;F3;65.0;7.5;72.5;2;1;Rue;ouest;Oui;sous-sol;736000;11323;Reserve;;;;andalusia/plans/denia.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Denia;1;DEN-1-03;F4;92.0;12.0;104.0;3;2;Angle;sud;Oui;box;1110000;12065;Disponible;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;1;DEN-1-04;F3;62.0;9.0;71.0;2;1;Cour;est;Oui;Aucun;682000;11000;Disponible;;;;andalusia/plans/denia.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Denia;1;DEN-1-05;F3;72.0;10.5;82.5;2;2;Double;ouest;Oui;box;855000;11875;Disponible;;;;andalusia/plans/denia.jpeg;;Balcon filant sur toute la facade
andalusia;Denia;1;DEN-1-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;exterieur;824000;11771;Disponible;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;1;DEN-1-07;F3;60.0;8.5;68.5;2;1;Cour;nord;Oui;Aucun;653000;10883;Disponible;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;1;DEN-1-08;F3;66.0;9.0;75.0;2;1;Rue;sud-ouest;Oui;box;743000;11258;Disponible;;;;andalusia/plans/denia.jpeg;;Balcon filant sur toute la facade
andalusia;Denia;2;DEN-2-01;F3;65.0;8.0;73.0;2;1;Rue;sud-ouest;Oui;sous-sol;733000;11277;Vendu;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;2;DEN-2-02;F3;65.0;7.5;72.5;2;1;Rue;ouest;Oui;sous-sol;736000;11323;Vendu;;;;andalusia/plans/denia.jpeg;;Sejour traversant, tres lumineux
andalusia;Denia;2;DEN-2-03;F4;92.0;12.0;104.0;3;2;Angle;sud;Oui;Aucun;1097000;11924;Reserve;;;;andalusia/plans/denia.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Denia;2;DEN-2-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;exterieur;683000;11016;Disponible;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;2;DEN-2-05;F3;72.0;10.5;82.5;2;2;Double;est;Oui;box;847000;11764;Reserve;;;;andalusia/plans/denia.jpeg;;Balcon filant sur toute la facade
andalusia;Denia;2;DEN-2-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;Aucun;815000;11643;Disponible;;;;andalusia/plans/denia.jpeg;;Vue degagee sur les espaces verts
andalusia;Denia;2;DEN-2-07;F3;60.0;8.5;68.5;2;1;Cour;nord;Oui;sous-sol;649000;10817;Optionne;2026-09-12;;;andalusia/plans/denia.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Denia;2;DEN-2-08;F3;66.0;9.0;75.0;2;1;Rue;sud-ouest;Oui;exterieur;767000;11621;Disponible;;;;andalusia/plans/denia.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Denia;3;DEN-3-01;F3;65.0;8.0;73.0;2;1;Rue;sud;Oui;exterieur;749000;11523;Disponible;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;3;DEN-3-02;F3;65.0;7.5;72.5;2;1;Rue;ouest;Oui;sous-sol;758000;11662;Disponible;;;;andalusia/plans/denia.jpeg;;Rangements integres dans les deux chambres
andalusia;Denia;3;DEN-3-03;F4;92.0;12.0;104.0;3;2;Angle;sud-est;Oui;Aucun;1136000;12348;Vendu;;;;andalusia/plans/denia.jpeg;;Balcon filant sur toute la facade
andalusia;Denia;3;DEN-3-04;F3;62.0;9.0;71.0;2;1;Cour;nord-est;Oui;box;689000;11113;Optionne;2026-09-23;;;andalusia/plans/denia.jpeg;;Rangements integres dans les deux chambres
andalusia;Denia;3;DEN-3-05;F3;72.0;10.5;82.5;2;2;Double;est;Oui;Aucun;874000;12139;Disponible;;;;andalusia/plans/denia.jpeg;;Rangements integres dans les deux chambres
andalusia;Denia;3;DEN-3-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;sous-sol;848000;12114;Optionne;2026-09-24;;;andalusia/plans/denia.jpeg;;Sejour traversant, tres lumineux
andalusia;Denia;3;DEN-3-07;F3;60.0;8.5;68.5;2;1;Cour;est;Oui;sous-sol;682000;11367;Optionne;2026-09-24;;;andalusia/plans/denia.jpeg;;Rangements integres dans les deux chambres
andalusia;Denia;3;DEN-3-08;F3;66.0;9.0;75.0;2;1;Rue;ouest;Oui;Aucun;769000;11652;Vendu;;;;andalusia/plans/denia.jpeg;;Balcon filant sur toute la facade
andalusia;Denia;4;DEN-4-01;F3;65.0;8.0;73.0;2;1;Rue;sud-ouest;Oui;box;773000;11892;Vendu;;;;andalusia/plans/denia.jpeg;;Etage eleve, calme, sans vis-a-vis
andalusia;Denia;4;DEN-4-02;F3;65.0;7.5;72.5;2;1;Rue;ouest;Oui;sous-sol;788000;12123;Disponible;;;;andalusia/plans/denia.jpeg;;Rangements integres dans les deux chambres
andalusia;Denia;4;DEN-4-03;F4;92.0;12.0;104.0;3;2;Angle;sud-est;Oui;Aucun;1179000;12815;Reserve;;;;andalusia/plans/denia.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Denia;4;DEN-4-04;F3;62.0;9.0;71.0;2;1;Cour;nord-est;Oui;box;717000;11565;Disponible;;;;andalusia/plans/denia.jpeg;;Sejour traversant, tres lumineux
andalusia;Denia;4;DEN-4-05;F3;72.0;10.5;82.5;2;2;Double;ouest;Oui;exterieur;892000;12389;Disponible;;;;andalusia/plans/denia.jpeg;;Cuisine equipee, cellier attenant
andalusia;Denia;4;DEN-4-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;sous-sol;865000;12357;Disponible;;;;andalusia/plans/denia.jpeg;;Balcon filant sur toute la facade
andalusia;Denia;4;DEN-4-07;F3;60.0;8.5;68.5;2;1;Cour;est;Oui;Aucun;709000;11817;Reserve;;;;andalusia/plans/denia.jpeg;;Etage eleve, calme, sans vis-a-vis
andalusia;Denia;4;DEN-4-08;F3;66.0;9.0;75.0;2;1;Rue;ouest;Oui;sous-sol;781000;11833;Vendu;;;;andalusia/plans/denia.jpeg;;Sejour traversant, tres lumineux
andalusia;Lerida;RDC;LER-RDC-C1;Commerce;46.0;0.0;46.0;0;1;Angle;sud-est;Oui;Aucun;711000;15457;Disponible;;;;andalusia/plans/lerida.jpeg;;Local commercial d'angle, double vitrine
andalusia;Lerida;RDC;LER-RDC-C2;Commerce;38.0;0.0;38.0;0;1;Rue;sud;Oui;Aucun;545000;14342;Disponible;;;;andalusia/plans/lerida.jpeg;;Local commercial avec vitrine sur voie principale
andalusia;Lerida;RDC;LER-RDC-C3;Commerce;41.0;0.0;41.0;0;1;Rue;sud;Oui;Aucun;589000;14366;Disponible;;;;andalusia/plans/lerida.jpeg;;Local commercial, reserve et sanitaire
andalusia;Lerida;RDC;LER-RDC-B1;Bureau;58.0;0.0;58.0;0;1;Cour;est;Oui;Aucun;842000;14517;Reserve;;;;andalusia/plans/lerida.jpeg;;Plateau de bureau modulable, entree independante
andalusia;Lerida;1;LER-1-01;F3;65.0;8.0;73.0;2;1;Rue;sud-ouest;Oui;exterieur;719000;11062;Vendu;;;;andalusia/plans/lerida.jpeg;;Vue degagee sur les espaces verts
andalusia;Lerida;1;LER-1-02;F3;65.0;7.5;72.5;2;1;Rue;sud;Oui;box;723000;11123;Disponible;;;;andalusia/plans/lerida.jpeg;;Balcon filant sur toute la facade
andalusia;Lerida;1;LER-1-03;F4;92.0;12.0;104.0;3;2;Angle;sud-est;Oui;Aucun;1067000;11598;Disponible;;;;andalusia/plans/lerida.jpeg;;Balcon filant sur toute la facade
andalusia;Lerida;1;LER-1-04;F3;62.0;9.0;71.0;2;1;Cour;nord-est;Oui;box;682000;11000;Disponible;;;;andalusia/plans/lerida.jpeg;;Etage eleve, calme, sans vis-a-vis
andalusia;Lerida;1;LER-1-05;F3;72.0;10.5;82.5;2;2;Double;est;Oui;exterieur;859000;11931;Disponible;;;;andalusia/plans/lerida.jpeg;;Balcon filant sur toute la facade
andalusia;Lerida;1;LER-1-06;F3;70.0;9.5;79.5;2;1;Jardin;sud;Oui;box;822000;11743;Reserve;;;;andalusia/plans/lerida.jpeg;;Vue degagee sur les espaces verts
andalusia;Lerida;1;LER-1-07;F3;60.0;8.5;68.5;2;1;Cour;nord-est;Oui;sous-sol;640000;10667;Optionne;2026-09-12;;;andalusia/plans/lerida.jpeg;;Cuisine equipee, cellier attenant
andalusia;Lerida;1;LER-1-08;F3;66.0;9.0;75.0;2;1;Rue;ouest;Oui;sous-sol;754000;11424;Disponible;;;;andalusia/plans/lerida.jpeg;;Sejour traversant, tres lumineux
andalusia;Lerida;2;LER-2-01;F3;65.0;8.0;73.0;2;1;Rue;ouest;Oui;Aucun;753000;11585;Disponible;;;;andalusia/plans/lerida.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Lerida;2;LER-2-02;F3;65.0;7.5;72.5;2;1;Rue;sud-ouest;Oui;sous-sol;730000;11231;Disponible;;;;andalusia/plans/lerida.jpeg;;Suite parentale avec salle d'eau privative
andalusia;Lerida;2;LER-2-03;F4;92.0;12.0;104.0;3;2;Angle;sud;Oui;Aucun;1143000;12424;Disponible;;;;andalusia/plans/lerida.jpeg;;Rangements integres dans les deux chambres
andalusia;Lerida;2;LER-2-04;F3;62.0;9.0;71.0;2;1;Cour;nord;Oui;Aucun;686000;11065;Disponible;;;;andalusia/plans/lerida.jpeg;;Cuisine equipee, cellier attenant
andalusia;Lerida;2;LER-2-05;F3;72.0;10.5;82.5;2;2;Double;ouest;Oui;Aucun;869000;12069;Optionne;2026-09-19;;;andalusia/plans/lerida.jpeg;;Proche de l'entree pietonne et de la creche
andalusia;Lerida;2;LER-2-06;F3;70.0;9.5;79.5;2;1;Jardin;sud-est;Oui;Aucun;839000;11986;Disponible;;;;andalusia/plans/lerida.jpeg;;Rangements integres dans les deux chambres
andalusia;Lerida;2;LER-2-07;F3;60.0;8.5;68.5;2;1;Cour;nord-est;Oui;sous-sol;650000;10833;Reserve;;;;andalusia/plans/lerida.jpeg;;Cuisine equipee, cellier attenant
andalusia;Lerida;2;LER-2-08;F3;66.0;9.0;75.0;2;1;Rue;sud-ouest;Oui;Aucun;774000;11727;Bloque;;;;andalusia/plans/lerida.jpeg;;Cuisine equipee, cellier attenant
andalusia;Lerida;3;LER-3-01;F3;65.0;8.0;73.0;2;1;Rue;sud;Oui;sous-sol;769000;11831;Vendu;;;;andalusia/plans/lerida.jpeg;;Vue degagee sur les espaces verts
andalusia;Lerida;3;LER-3-02;F3;65.0;7.5;72.5;2;1;Rue;sud;Oui;sous-sol;752000;11569;Disponible;;;;andalusia/plans/lerida.jpeg;;Cuisine equipee, cellier attenant
andalusia;Lerida;3;LER-3-03;F4;92.0;12.0;104.0;3;2;Angle;sud-est;Oui;exterieur;1162000;12630;Vendu;;;;andalusia/plans/lerida.jpeg;;Suite parentale avec salle d'eau privative
