projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
jawhara;A;RDC;A-RDC-18;Commerce;34.1;0.0;34.1;0;1;rue;ouest;Oui;Aucun;518000;15191;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Local d'angle, double vitrine
jawhara;A;RDC;A-RDC-19;Commerce;40.2;0.0;40.2;0;1;rue;sud;Oui;Aucun;625000;15547;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Local en pied d'immeuble, forte visibilite
jawhara;A;RDC;A-RDC-20;Commerce;50.6;0.0;50.6;0;1;rue;sud-ouest;Oui;Aucun;794000;15692;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Local commercial avec vitrine sur voie principale
jawhara;A;RDC;A-RDC-21;Commerce;56.9;0.0;56.9;0;1;rue;ouest;Oui;Aucun;867000;15237;Vendu;;;;jawhara/plans/immeuble-A.jpg;;Local commercial avec vitrine sur voie principale
jawhara;A;RDC;A-RDC-22;Commerce;42.0;0.0;42.0;0;1;angle;sud-est;Oui;Aucun;668000;15905;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Local d'angle, double vitrine
jawhara;A;1;A-1-01;F3;80.5;11.1;91.6;2;1;angle;sud-est;Oui;box;1024000;12720;Optionne;2026-09-24;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;1;A-1-02;F4;97.1;14.5;111.6;3;2;angle;sud;Oui;sous-sol;1225000;12616;Optionne;2026-09-15;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;1;A-1-03;F3;68.5;9.3;77.8;2;1;jardin;sud-est;Oui;exterieur;828000;12088;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;1;A-1-04;F3;73.9;9.9;83.8;2;1;double;ouest;Oui;exterieur;912000;12341;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;1;A-1-05;F3;72.1;10.9;83.0;2;1;angle;sud-est;Oui;sous-sol;896000;12427;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;1;A-1-06;F3;75.9;11.5;87.4;2;1;double;est;Oui;box;947000;12477;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;1;A-1-07;F3;73.5;8.1;81.6;2;1;rue;ouest;Oui;sous-sol;865000;11769;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Proche de la creche et de la place
jawhara;A;1;A-1-08;F2;53.1;7.9;61.0;1;1;angle;sud-est;Oui;Aucun;682000;12844;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;1;A-1-09;F3;80.6;11.2;91.8;2;1;rue;sud-ouest;Oui;box;934000;11588;Optionne;2026-09-16;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;1;A-1-10;F3;81.1;10.8;91.9;2;1;double;est;Oui;sous-sol;982000;12109;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;1;A-1-11;F3;69.1;9.0;78.1;2;1;angle;sud;Oui;box;883000;12779;Optionne;2026-09-17;;;jawhara/plans/immeuble-A.jpg;;Proche de la creche et de la place
jawhara;A;1;A-1-12;F3;73.4;9.1;82.5;2;1;cour;nord;Oui;exterieur;839000;11431;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;1;A-1-13;F3;68.5;10.0;78.5;2;1;angle;sud;Oui;Aucun;839000;12248;Optionne;2026-09-27;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;1;A-1-14;F3;71.6;10.9;82.5;2;1;angle;sud-est;Oui;exterieur;922000;12877;Bloque;;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;1;A-1-15;F4;94.2;14.9;109.1;3;2;jardin;sud;Oui;box;1144000;12144;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;1;A-1-16;F2;61.2;5.0;66.2;1;1;angle;sud-est;Oui;Aucun;772000;12614;Optionne;2026-09-26;;;jawhara/plans/immeuble-A.jpg;;Proche de la creche et de la place
jawhara;A;1;A-1-17;F3;69.5;10.9;80.4;2;1;angle;sud-est;Oui;Aucun;895000;12878;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;1;A-1-18;F3;73.8;7.7;81.5;2;1;rue;sud;Oui;exterieur;881000;11938;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;1;A-1-19;F4;94.6;13.1;107.7;3;2;jardin;sud-est;Oui;box;1162000;12283;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;1;A-1-20;F2;59.7;6.2;65.9;1;1;angle;sud-est;Oui;sous-sol;766000;12831;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;2;A-2-01;F3;80.5;11.1;91.6;2;1;angle;sud;Oui;box;1061000;13180;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;2;A-2-02;F4;97.1;14.5;111.6;3;2;angle;sud-est;Oui;box;1216000;12523;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;2;A-2-03;F3;68.5;9.3;77.8;2;1;jardin;sud;Oui;sous-sol;859000;12540;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;2;A-2-04;F3;73.9;9.9;83.8;2;1;double;est;Oui;exterieur;911000;12327;Optionne;2026-09-23;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;2;A-2-05;F3;72.1;10.9;83.0;2;1;angle;sud;Oui;sous-sol;911000;12635;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;2;A-2-06;F3;75.9;11.5;87.4;2;1;double;ouest;Oui;Aucun;971000;12793;Vendu;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;2;A-2-07;F3;73.5;8.1;81.6;2;1;rue;sud;Oui;Aucun;884000;12027;Vendu;;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;2;A-2-08;F2;53.1;7.9;61.0;1;1;angle;sud;Oui;sous-sol;669000;12599;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Balcon filant sur toute la facade
jawhara;A;2;A-2-09;F3;80.6;11.2;91.8;2;1;rue;ouest;Oui;box;995000;12345;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;2;A-2-10;F3;81.1;10.8;91.9;2;1;double;est;Oui;box;997000;12293;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;2;A-2-11;F3;69.1;9.0;78.1;2;1;angle;sud-est;Oui;Aucun;899000;13010;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;2;A-2-12;F3;73.4;9.1;82.5;2;1;cour;est;Oui;Aucun;835000;11376;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;2;A-2-13;F3;68.5;10.0;78.5;2;1;angle;sud-est;Oui;exterieur;882000;12876;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;2;A-2-14;F3;71.6;10.9;82.5;2;1;angle;sud;Oui;exterieur;899000;12556;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;2;A-2-15;F4;94.2;14.9;109.1;3;2;jardin;sud;Oui;box;1195000;12686;Optionne;2026-09-26;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;2;A-2-16;F2;61.2;5.0;66.2;1;1;angle;sud-est;Oui;box;777000;12696;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Proche de la creche et de la place
jawhara;A;2;A-2-17;F3;69.5;10.9;80.4;2;1;angle;sud;Oui;box;897000;12906;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;2;A-2-18;F3;73.8;7.7;81.5;2;1;rue;sud;Oui;exterieur;880000;11924;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;A;2;A-2-19;F4;94.6;13.1;107.7;3;2;jardin;sud-est;Oui;sous-sol;1207000;12759;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;2;A-2-20;F2;59.7;6.2;65.9;1;1;angle;sud;Oui;box;750000;12563;Optionne;2026-09-19;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;3;A-3-01;F3;80.5;11.1;91.6;2;1;angle;sud;Oui;exterieur;1062000;13193;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Balcon filant sur toute la facade
jawhara;A;3;A-3-02;F4;97.1;14.5;111.6;3;2;angle;sud;Oui;sous-sol;1290000;13285;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;3;A-3-03;F3;68.5;9.3;77.8;2;1;jardin;sud;Oui;Aucun;900000;13139;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;3;A-3-04;F3;73.9;9.9;83.8;2;1;double;ouest;Oui;sous-sol;976000;13207;Vendu;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;3;A-3-05;F3;72.1;10.9;83.0;2;1;angle;sud;Oui;exterieur;960000;13315;Optionne;2026-09-26;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;3;A-3-06;F3;75.9;11.5;87.4;2;1;double;ouest;Oui;sous-sol;969000;12767;Reserve;;;;jawhara/plans/immeuble-A.jpg;;Balcon filant sur toute la facade
jawhara;A;3;A-3-07;F3;73.5;8.1;81.6;2;1;rue;sud-ouest;Oui;exterieur;899000;12231;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;3;A-3-08;F2;53.1;7.9;61.0;1;1;angle;sud;Oui;sous-sol;702000;13220;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;3;A-3-09;F3;80.6;11.2;91.8;2;1;rue;sud-ouest;Oui;sous-sol;1019000;12643;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Balcon filant sur toute la facade
jawhara;A;3;A-3-10;F3;81.1;10.8;91.9;2;1;double;ouest;Oui;sous-sol;1036000;12774;Bloque;;;;jawhara/plans/immeuble-A.jpg;;Suite parentale avec salle d'eau
jawhara;A;3;A-3-11;F3;69.1;9.0;78.1;2;1;angle;sud;Oui;exterieur;883000;12779;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Proche de la creche et de la place
jawhara;A;3;A-3-12;F3;73.4;9.1;82.5;2;1;cour;nord;Oui;exterieur;873000;11894;Vendu;;;;jawhara/plans/immeuble-A.jpg;;Sejour traversant, tres lumineux
jawhara;A;3;A-3-13;F3;68.5;10.0;78.5;2;1;angle;sud;Oui;Aucun;897000;13095;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Rangements integres dans les chambres
jawhara;A;3;A-3-14;F3;71.6;10.9;82.5;2;1;angle;sud-est;Oui;box;951000;13282;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;3;A-3-15;F4;94.2;14.9;109.1;3;2;jardin;sud;Oui;exterieur;1185000;12580;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Proche de la creche et de la place
jawhara;A;3;A-3-16;F2;61.2;5.0;66.2;1;1;angle;sud;Oui;Aucun;801000;13088;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;A;3;A-3-17;F3;69.5;10.9;80.4;2;1;angle;sud;Oui;sous-sol;931000;13396;Optionne;2026-09-25;;;jawhara/plans/immeuble-A.jpg;;Vue sur les espaces verts interieurs
jawhara;A;3;A-3-18;F3;73.8;7.7;81.5;2;1;rue;sud;Oui;Aucun;903000;12236;Optionne;2026-09-26;;;jawhara/plans/immeuble-A.jpg;;Balcon filant sur toute la facade
jawhara;A;3;A-3-19;F4;94.6;13.1;107.7;3;2;jardin;sud-est;Oui;sous-sol;1219000;12886;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Balcon filant sur toute la facade
jawhara;A;3;A-3-20;F2;59.7;6.2;65.9;1;1;angle;sud;Oui;Aucun;797000;13350;Disponible;;;;jawhara/plans/immeuble-A.jpg;;Cuisine equipee avec cellier
jawhara;B;RDC;B-RDC-01;Commerce;45.8;0.0;45.8;0;1;angle;sud-est;Oui;Aucun;710000;15502;Vendu;;;;jawhara/plans/immeuble-B.jpg;;Local en pied d'immeuble, forte visibilite
jawhara;B;RDC;B-RDC-02;Commerce;47.5;0.0;47.5;0;1;angle;sud;Oui;Aucun;779000;16400;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Local commercial avec vitrine sur voie principale
jawhara;B;1;B-1-01;F2;56.6;6.9;63.5;1;1;angle;sud;Oui;sous-sol;723000;12774;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Cuisine equipee avec cellier
jawhara;B;1;B-1-02;F3;79.6;11.0;90.6;2;1;jardin;sud;Oui;exterieur;964000;12111;Optionne;2026-09-14;;;jawhara/plans/immeuble-B.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;B;1;B-1-03;F2;55.2;8.0;63.2;1;1;double;ouest;Oui;exterieur;687000;12446;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Vue sur les espaces verts interieurs
jawhara;B;1;B-1-04;F2;60.4;8.0;68.4;1;1;jardin;sud-est;Oui;box;759000;12566;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Cuisine equipee avec cellier
jawhara;B;1;B-1-05;F3;81.4;10.7;92.1;2;1;cour;nord;Oui;box;911000;11192;Reserve;;;;jawhara/plans/immeuble-B.jpg;;Balcon filant sur toute la facade
jawhara;B;1;B-1-06;F2;54.1;5.2;59.3;1;1;rue;ouest;Oui;Aucun;640000;11830;Vendu;;;;jawhara/plans/immeuble-B.jpg;;Suite parentale avec salle d'eau
jawhara;B;1;B-1-07;F2;55.9;5.8;61.7;1;1;angle;sud-est;Oui;Aucun;707000;12648;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Cuisine equipee avec cellier
jawhara;B;1;B-1-08;F2;52.7;6.7;59.4;1;1;cour;nord;Oui;exterieur;610000;11575;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Rangements integres dans les chambres
jawhara;B;1;B-1-09;F3;80.2;10.4;90.6;2;1;angle;sud-est;Oui;exterieur;1006000;12544;Reserve;;;;jawhara/plans/immeuble-B.jpg;;Proche de la creche et de la place
jawhara;B;2;B-2-01;F2;56.6;6.9;63.5;1;1;angle;sud-est;Oui;box;707000;12491;Vendu;;;;jawhara/plans/immeuble-B.jpg;;Vue sur les espaces verts interieurs
jawhara;B;2;B-2-02;F3;79.6;11.0;90.6;2;1;jardin;sud;Oui;sous-sol;987000;12399;Optionne;2026-09-20;;;jawhara/plans/immeuble-B.jpg;;Vue sur les espaces verts interieurs
jawhara;B;2;B-2-03;F2;55.2;8.0;63.2;1;1;double;ouest;Oui;Aucun;713000;12917;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Balcon filant sur toute la facade
jawhara;B;2;B-2-04;F2;60.4;8.0;68.4;1;1;jardin;sud-est;Oui;sous-sol;776000;12848;Reserve;;;;jawhara/plans/immeuble-B.jpg;;Sejour traversant, tres lumineux
jawhara;B;2;B-2-05;F3;81.4;10.7;92.1;2;1;cour;nord-est;Oui;exterieur;981000;12052;Vendu;;;;jawhara/plans/immeuble-B.jpg;;Cuisine equipee avec cellier
jawhara;B;2;B-2-06;F2;54.1;5.2;59.3;1;1;rue;sud;Oui;Aucun;661000;12218;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Balcon filant sur toute la facade
jawhara;B;2;B-2-07;F2;55.9;5.8;61.7;1;1;angle;sud-est;Oui;box;721000;12898;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Sejour traversant, tres lumineux
jawhara;B;2;B-2-08;F2;52.7;6.7;59.4;1;1;cour;nord;Oui;sous-sol;619000;11746;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Balcon filant sur toute la facade
jawhara;B;2;B-2-09;F3;80.2;10.4;90.6;2;1;angle;sud-est;Oui;box;1005000;12531;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Rangements integres dans les chambres
jawhara;B;3;B-3-01;F2;56.6;6.9;63.5;1;1;angle;sud-est;Oui;box;746000;13180;Vendu;;;;jawhara/plans/immeuble-B.jpg;;Cuisine equipee avec cellier
jawhara;B;3;B-3-02;F3;79.6;11.0;90.6;2;1;jardin;sud-est;Oui;Aucun;1013000;12726;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Vue sur les espaces verts interieurs
jawhara;B;3;B-3-03;F2;55.2;8.0;63.2;1;1;double;est;Oui;sous-sol;723000;13098;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Etage eleve, calme, sans vis-a-vis
jawhara;B;3;B-3-04;F2;60.4;8.0;68.4;1;1;jardin;sud-est;Oui;exterieur;763000;12632;Reserve;;;;jawhara/plans/immeuble-B.jpg;;Suite parentale avec salle d'eau
jawhara;B;3;B-3-05;F3;81.4;10.7;92.1;2;1;cour;nord;Oui;Aucun;970000;11916;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Vue sur les espaces verts interieurs
jawhara;B;3;B-3-06;F2;54.1;5.2;59.3;1;1;rue;sud;Oui;Aucun;672000;12421;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Sejour traversant, tres lumineux
jawhara;B;3;B-3-07;F2;55.9;5.8;61.7;1;1;angle;sud;Oui;sous-sol;747000;13363;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Sejour traversant, tres lumineux
jawhara;B;3;B-3-08;F2;52.7;6.7;59.4;1;1;cour;nord;Oui;exterieur;634000;12030;Optionne;2026-09-17;;;jawhara/plans/immeuble-B.jpg;;Cuisine equipee avec cellier
jawhara;B;3;B-3-09;F3;80.2;10.4;90.6;2;1;angle;sud;Oui;box;1079000;13454;Disponible;;;;jawhara/plans/immeuble-B.jpg;;Balcon filant sur toute la facade
jawhara;C;RDC;C-RDC-01;Commerce;35.4;0.0;35.4;0;1;angle;sud-est;Oui;Aucun;561000;15847;Vendu;;;;jawhara/plans/immeuble-C.jpg;;Local d'angle, double vitrine
jawhara;C;RDC;C-RDC-02;Commerce;51.8;0.0;51.8;0;1;rue;sud-ouest;Oui;Aucun;811000;15656;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Local d'angle, double vitrine
jawhara;C;RDC;C-RDC-03;Commerce;41.0;0.0;41.0;0;1;rue;ouest;Oui;Aucun;609000;14854;Optionne;2026-09-20;;;jawhara/plans/immeuble-C.jpg;;Local avec reserve et sanitaire
jawhara;C;RDC;C-RDC-04;Commerce;39.8;0.0;39.8;0;1;angle;sud;Oui;Aucun;629000;15804;Vendu;;;;jawhara/plans/immeuble-C.jpg;;Local d'angle, double vitrine
jawhara;C;1;C-1-01;F4;98.6;12.6;111.2;3;2;angle;sud;Oui;sous-sol;1233000;12505;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Balcon filant sur toute la facade
jawhara;C;1;C-1-02;F2;52.5;8.0;60.5;1;1;cour;nord-est;Oui;sous-sol;605000;11524;Optionne;2026-09-16;;;jawhara/plans/immeuble-C.jpg;;Proche de la creche et de la place
jawhara;C;1;C-1-03;F4;100.0;12.9;112.9;3;2;double;ouest;Oui;Aucun;1232000;12320;Reserve;;;;jawhara/plans/immeuble-C.jpg;;Vue sur les espaces verts interieurs
jawhara;C;1;C-1-04;F4;100.7;14.5;115.2;3;2;jardin;sud-est;Oui;sous-sol;1224000;12155;Optionne;2026-09-11;;;jawhara/plans/immeuble-C.jpg;;Sejour traversant, tres lumineux
jawhara;C;1;C-1-05;F3;75.2;8.9;84.1;2;1;jardin;sud-est;Oui;exterieur;915000;12168;Optionne;2026-09-14;;;jawhara/plans/immeuble-C.jpg;;Suite parentale avec salle d'eau
jawhara;C;1;C-1-06;F3;71.7;8.8;80.5;2;1;jardin;sud;Oui;sous-sol;875000;12204;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Sejour traversant, tres lumineux
jawhara;C;1;C-1-07;F3;81.0;8.2;89.2;2;1;rue;ouest;Oui;Aucun;954000;11778;Reserve;;;;jawhara/plans/immeuble-C.jpg;;Suite parentale avec salle d'eau
jawhara;C;1;C-1-08;F3;74.3;10.9;85.2;2;1;jardin;sud;Oui;Aucun;905000;12180;Vendu;;;;jawhara/plans/immeuble-C.jpg;;Balcon filant sur toute la facade
jawhara;C;1;C-1-09;F3;74.2;8.0;82.2;2;1;angle;sud;Oui;Aucun;940000;12668;Reserve;;;;jawhara/plans/immeuble-C.jpg;;Suite parentale avec salle d'eau
jawhara;C;2;C-2-01;F4;98.6;12.6;111.2;3;2;angle;sud;Oui;exterieur;1262000;12799;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Suite parentale avec salle d'eau
jawhara;C;2;C-2-02;F2;52.5;8.0;60.5;1;1;cour;nord-est;Oui;sous-sol;598000;11390;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Suite parentale avec salle d'eau
jawhara;C;2;C-2-03;F4;100.0;12.9;112.9;3;2;double;ouest;Oui;sous-sol;1236000;12360;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Sejour traversant, tres lumineux
jawhara;C;2;C-2-04;F4;100.7;14.5;115.2;3;2;jardin;sud;Oui;box;1292000;12830;Optionne;2026-09-12;;;jawhara/plans/immeuble-C.jpg;;Sejour traversant, tres lumineux
jawhara;C;2;C-2-05;F3;75.2;8.9;84.1;2;1;jardin;sud-est;Oui;Aucun;920000;12234;Vendu;;;;jawhara/plans/immeuble-C.jpg;;Rangements integres dans les chambres
jawhara;C;2;C-2-06;F3;71.7;8.8;80.5;2;1;jardin;sud-est;Oui;box;920000;12831;Reserve;;;;jawhara/plans/immeuble-C.jpg;;Rangements integres dans les chambres
jawhara;C;2;C-2-07;F3;81.0;8.2;89.2;2;1;rue;sud;Oui;exterieur;993000;12259;Reserve;;;;jawhara/plans/immeuble-C.jpg;;Sejour traversant, tres lumineux
jawhara;C;2;C-2-08;F3;74.3;10.9;85.2;2;1;jardin;sud-est;Oui;sous-sol;929000;12503;Vendu;;;;jawhara/plans/immeuble-C.jpg;;Cuisine equipee avec cellier
jawhara;C;2;C-2-09;F3;74.2;8.0;82.2;2;1;angle;sud;Oui;sous-sol;938000;12642;Vendu;;;;jawhara/plans/immeuble-C.jpg;;Sejour traversant, tres lumineux
jawhara;C;3;C-3-01;F4;98.6;12.6;111.2;3;2;angle;sud-est;Oui;exterieur;1312000;13306;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Rangements integres dans les chambres
jawhara;C;3;C-3-02;F2;52.5;8.0;60.5;1;1;cour;est;Oui;Aucun;631000;12019;Disponible;;;;jawhara/plans/immeuble-C.jpg;;Suite parentale avec salle d'eau
