Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
pharmacie;💊;Farmacia Al Amine;Dcheira El Jihadia (La Pergola);;30.366332;-9.538084;;;
pharmacie;💊;Farmacia Jamal;Dcheira El Jihadia (La Pergola);;30.364103;-9.539617;;;
pharmacie;💊;Farmacia Al Andalouss;Dcheira El Jihadia (La Pergola);;30.361677;-9.540368;;;
pharmacie;💊;Farmacia Najah Igroumai;Dcheira El Jihadia (La Pergola);;30.377499;-9.539162;;;
marche;🛒;Mercado اليومي عمر الخيام;Dcheira El Jihadia (La Pergola);;30.365609;-9.541479;;;
marche;🛒;Zoco Típico;Dcheira El Jihadia (La Pergola);;30.375119;-9.53653;;;
marche;🛒;Zoco;Dcheira El Jihadia (La Pergola);;30.375082;-9.536058;;;
mosquee;🕌;Mezquita Irhalne;Dcheira El Jihadia (La Pergola);;30.368178;-9.541786;;;
mosquee;🕌;Mosqueé Al Fath;Dcheira El Jihadia (La Pergola);;30.373997;-9.549625;;;
mosquee;🕌;Mezquita المحسنين تاكركورت;Dcheira El Jihadia (La Pergola);;30.375649;-9.544241;;;
mosquee;🕌;Mezquita إلغياتن;Dcheira El Jihadia (La Pergola);;30.367417;-9.537358;;;
mosquee;🕌;Mezquita المحسنين;Dcheira El Jihadia (La Pergola);;30.367844;-9.535658;;;
mosquee;🕌;Mezquita de Igi Farden;Dcheira El Jihadia (La Pergola);;30.372103;-9.534686;;;
mosquee;🕌;Mezquita النهضة;Dcheira El Jihadia (La Pergola);;30.376309;-9.536773;;;
mosquee;🕌;Mezquita de Walhori;Dcheira El Jihadia (La Pergola);;30.373735;-9.534459;;;
mosquee;🕌;Mezquita أموكاي;Dcheira El Jihadia (La Pergola);;30.367344;-9.533226;;;
cafe;☕;Café Afoulki;Dcheira El Jihadia (La Pergola);;30.371769;-9.54474;;;
cafe;☕;Café France;Dcheira El Jihadia (La Pergola);;30.372034;-9.550007;;;
cafe;☕;Argana;Dcheira El Jihadia (La Pergola);;30.369043;-9.540146;;;
cafe;☕;Snack Afriquia;Dcheira El Jihadia (La Pergola);;30.369997;-9.53896;;;
cafe;☕;laiterie;Dcheira El Jihadia (La Pergola);;30.370145;-9.538622;;;
cafe;☕;Café سناك أيور;Dcheira El Jihadia (La Pergola);;30.371274;-9.533986;;;
cafe;☕;Café Andalus;Dcheira El Jihadia (La Pergola);;30.371158;-9.532385;;;
cafe;☕;Café essaada;Dcheira El Jihadia (La Pergola);;30.35908;-9.539802;;;
banque;🏦;CIH Bank;Avenue Bir Anzarane;;30.371792;-9.545159;;;
banque;🏦;Bank of Africa;Avenue Bir Anzarane;;30.371921;-9.54807;;;
banque;🏦;Crédit Agricole;Dcheira El Jihadia (La Pergola);;30.372084;-9.551011;;;
banque;🏦;Saham Bank;Dcheira El Jihadia (La Pergola);;30.370864;-9.540542;;;
banque;🏦;Banco Populaire;Dcheira El Jihadia (La Pergola);;30.370416;-9.540002;;;
banque;🏦;Banco Attijariwafa;Avenue Bir Anzarane;;30.370512;-9.539775;;;
banque;🏦;BMCI;Dcheira El Jihadia (La Pergola);;30.370575;-9.536233;;;
sante;🏥;Centro de salud Irhalne;Dcheira El Jihadia (La Pergola);;30.366729;-9.541218;;;
sante;🏥;Centro de salud العسكري;Dcheira El Jihadia (La Pergola);;30.375747;-9.550223;;;
sante;🏥;Centro de salud Tabarine;Dcheira El Jihadia (La Pergola);;30.371943;-9.532428;;;
sante;🏥;Dr. Oubellahcene Abdallah;Avenue des Far شارع الجيش الملكي;;30.362171;-9.534025;;+212 5 28 33 09 33;Mo-Fr 09:00-15:00
transport;🚌;Bir Inzarane Pergola Dcheira;Dcheira El Jihadia (La Pergola);;30.371839;-9.547767;;;
transport;🚌;Bir Inzarane Slaoui;Dcheira El Jihadia (La Pergola);;30.371646;-9.54357;;;
transport;🚌;Les Chalets;Dcheira El Jihadia (La Pergola);;30.365929;-9.544463;;;
transport;🚌;Pergola;Dcheira El Jihadia (La Pergola);;30.372558;-9.552698;;;
transport;🚌;Ayuntamiento Dcheira;Dcheira El Jihadia (La Pergola);;30.370158;-9.539365;;;
transport;🚌;Remel Conservation;Dcheira El Jihadia (La Pergola);;30.363075;-9.546564;;;
transport;🚌;Omar Lkhyam;Dcheira El Jihadia (La Pergola);;30.364767;-9.541158;;;
transport;🚌;Bir Inzarane Assergal;Dcheira El Jihadia (La Pergola);;30.370826;-9.5355;;;
admin;🏛️;2ème arrondissement;Dcheira El Jihadia (La Pergola);;30.370568;-9.54778;;;
admin;🏛️;Correos Maroc;Dcheira El Jihadia (La Pergola);;30.369355;-9.539588;;;
admin;🏛️;Police judiciaire;Dcheira El Jihadia (La Pergola);;30.371561;-9.533495;;;
admin;🏛️;Comisaría Centrale - Inezgane;Dcheira El Jihadia (La Pergola);;30.362409;-9.534501;;;
loisir;🌿;القاعة المغطات;Dcheira El Jihadia (La Pergola);;30.365896;-9.54211;;;
loisir;🌿;ملعب الرياضات الجماعية - إرحالن;Dcheira El Jihadia (La Pergola);;30.365331;-9.542074;;;
loisir;🌿;ملعب;Dcheira El Jihadia (La Pergola);;30.37243;-9.536819;;;
loisir;🌿;ملعب الرياضات إبن النفيس;Dcheira El Jihadia (La Pergola);;30.364227;-9.536727;;;
loisir;🌿;Club socio-sportif de proximité;Dcheira El Jihadia (La Pergola);;30.364116;-9.536171;;;
loisir;🌿;Estadio municipale;Dcheira El Jihadia (La Pergola);;30.360174;-9.539944;;;
loisir;🌿;Estadio de Walhori;Dcheira El Jihadia (La Pergola);;30.375251;-9.532978;;;
loisir;🌿;Estadio Ahmed Fana;Dcheira El Jihadia (La Pergola);;30.367116;-9.531505;;;
