Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
marche;🛒;Market اليومي عمر الخيام;Dcheira El Jihadia;;30.365609;-9.541479;;;
mosquee;🕌;Walhori Mosque;Dcheira El Jihadia;;30.373735;-9.534459;;;
mosquee;🕌;Igi Farden Mosque;Dcheira El Jihadia;;30.372103;-9.534686;;;
mosquee;🕌;Mosque النهضة;Dcheira El Jihadia;;30.376309;-9.536773;;;
mosquee;🕌;Mosque المحسنين;Dcheira El Jihadia;;30.367844;-9.535658;;;
mosquee;🕌;Mosque إلغياتن;Dcheira El Jihadia;;30.367417;-9.537358;;;
mosquee;🕌;Irhalne Mosque;Dcheira El Jihadia;;30.368178;-9.541786;;;
mosquee;🕌;Mosque المحسنين تاكركورت;Dcheira El Jihadia;;30.375649;-9.544241;;;
mosquee;🕌;Mosque أموكاي;Dcheira El Jihadia;;30.367344;-9.533226;;;
mosquee;🕌;Masdjid de El Mers;Dcheira El Jihadia;;30.371446;-9.526918;;;
mosquee;🕌;Mosqueé Al Fath;Dcheira El Jihadia;;30.373997;-9.549625;;;
cafe;☕;laiterie;Dcheira El Jihadia;;30.370145;-9.538622;;;
cafe;☕;Café سناك أيور;Dcheira El Jihadia;;30.371274;-9.533986;;;
cafe;☕;Afriquia Snack;Dcheira El Jihadia;;30.369997;-9.53896;;;
cafe;☕;Andalus Café;Dcheira El Jihadia;;30.371158;-9.532385;;;
cafe;☕;Argana;Dcheira El Jihadia;;30.369043;-9.540146;;;
cafe;☕;Afoulki Café;Dcheira El Jihadia;;30.371769;-9.54474;;;
cafe;☕;Café الادبي;Dcheira El Jihadia;;30.365464;-9.529992;;;
cafe;☕;France Café;Dcheira El Jihadia;;30.372034;-9.550007;;;
banque;🏦;BMCI;Dcheira El Jihadia;;30.370575;-9.536233;;;
banque;🏦;Attijariwafa Bank;Avenue Bir Anzarane;;30.370512;-9.539775;;;
banque;🏦;Populaire Bank;Dcheira El Jihadia;;30.370416;-9.540002;;;
banque;🏦;Saham Bank;Dcheira El Jihadia;;30.370864;-9.540542;;;
banque;🏦;CIH Bank;Avenue Bir Anzarane;;30.371792;-9.545159;;;
banque;🏦;Bank of Africa;Avenue Bir Anzarane;;30.371921;-9.54807;;;
banque;🏦;Crédit Agricole;Dcheira El Jihadia;;30.372084;-9.551011;;;
sante;🏥;Tabarine Health Centre;Dcheira El Jihadia;;30.371943;-9.532428;;;
sante;🏥;Irhalne Health Centre;Dcheira El Jihadia;;30.366729;-9.541218;;;
sante;🏥;Oubellahcene Abdallah Dr;Avenue des Far شارع الجيش الملكي;;30.362171;-9.534025;;+212 5 28 33 09 33;Mo-Fr 09:00-15:00
sante;🏥;Military Hospital;Dcheira El Jihadia;;30.375747;-9.550223;;;
sante;🏥;Health Centre;Dcheira El Jihadia;;30.367347;-9.525803;;;
sante;🏥;Private clinic taghzout;Boulevard Hassan II شارع الحسن الثاني;;30.360618;-9.534907;;+212 5 28 33 23 33;24/7
transport;🚌;Bir Inzarane Assergal;Dcheira El Jihadia;;30.370826;-9.5355;;;
transport;🚌;Dcheira Town Hall;Dcheira El Jihadia;;30.370158;-9.539365;;;
transport;🚌;Dcheira Hospital;Dcheira El Jihadia;;30.370847;-9.532454;;;
transport;🚌;Bir Inzarane Slaoui;Dcheira El Jihadia;;30.371646;-9.54357;;;
transport;🚌;Hotel De Ville Dcheira;Dcheira El Jihadia;;30.374035;-9.529844;;;
transport;🚌;Amougay;Dcheira El Jihadia;;30.367087;-9.533016;;;
transport;🚌;Omar Lkhyam;Dcheira El Jihadia;;30.364767;-9.541158;;;
transport;🚌;Bir Inzarane Pergola Dcheira;Dcheira El Jihadia;;30.371839;-9.547767;;;
admin;🏛️;Police judiciaire;Dcheira El Jihadia;;30.371561;-9.533495;;;
admin;🏛️;Maroc Post Office;Dcheira El Jihadia;;30.369355;-9.539588;;;
admin;🏛️;2ème arrondissement;Dcheira El Jihadia;;30.370568;-9.54778;;;
admin;🏛️;Centrale - Inezgane Police Station;Dcheira El Jihadia;;30.362409;-9.534501;;;
admin;🏛️;Dcheira Hay Ilham;DCHEIRA EL JIHADIA;;30.3637;-9.5269;;;
loisir;🌿;ملعب;Dcheira El Jihadia;;30.37243;-9.536819;;;
loisir;🌿;ملعب والحوري;Dcheira El Jihadia;;30.375251;-9.532978;;;
loisir;🌿;Ahmed Fana Stadium;Dcheira El Jihadia;;30.367116;-9.531505;;;
loisir;🌿;القاعة المغطات;Dcheira El Jihadia;;30.365896;-9.54211;;;
loisir;🌿;الفضاء الرياضي الترفيهي;Dcheira El Jihadia;;30.37515;-9.527446;;;
loisir;🌿;ملعب الرياضات الجماعية - إرحالن;Dcheira El Jihadia;;30.365331;-9.542074;;;
loisir;🌿;ملعب الرياضات إبن النفيس;Dcheira El Jihadia;;30.364227;-9.536727;;;
loisir;🌿;Club socio-sportif de proximité;Dcheira El Jihadia;;30.364116;-9.536171;;;
