Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
ecole;🎓;إعدادية Rahal Ben Ahmed;الدشيرة الجهادية (لابيركولا);;30.359698;-9.54687;;;
ecole;🎓;إعدادية Ahmed Al Manssour Dahbi;الدشيرة الجهادية (لابيركولا);;30.359889;-9.541779;;;
ecole;🎓;إعدادية Ibn Zohr;الدشيرة الجهادية (لابيركولا);;30.359034;-9.544051;;;
pharmacie;💊;صيدلية الحرية;الدشيرة الجهادية (لابيركولا);;30.371609;-9.544363;;;
pharmacie;💊;صيدلية لابيركولا;الدشيرة الجهادية (لابيركولا);;30.372084;-9.550622;;;
pharmacie;💊;صيدلية سعيد;الدشيرة الجهادية (لابيركولا);;30.373721;-9.5501;;;
pharmacie;💊;صيدلية أمكالا;الدشيرة الجهادية (لابيركولا);;30.37486;-9.548572;;;
pharmacie;💊;صيدلية حمزاوي;الدشيرة الجهادية (لابيركولا);;30.369462;-9.544678;;;
pharmacie;💊;صيدلية الدشيرة;الدشيرة الجهادية (لابيركولا);;30.371139;-9.541295;;;
pharmacie;💊;الصيدلية المركزية;الدشيرة الجهادية (لابيركولا);;30.369984;-9.540153;;;
pharmacie;💊;صيدلية تليلا;الدشيرة الجهادية (لابيركولا);;30.374304;-9.53978;;;
pharmacie;💊;صيدلية Pasteur;الدشيرة الجهادية (لابيركولا);;30.36752;-9.540983;;;
pharmacie;💊;صيدلية كسيما;الدشيرة الجهادية (لابيركولا);;30.370359;-9.537296;;;
pharmacie;💊;صيدلية ابن سينا;الدشيرة الجهادية (لابيركولا);;30.369009;-9.537553;;;
pharmacie;💊;صيدلية نجاح اكروماي;الدشيرة الجهادية (لابيركولا);;30.377499;-9.539162;;;
pharmacie;💊;صيدلية الأمين;الدشيرة الجهادية (لابيركولا);;30.366332;-9.538084;;;
pharmacie;💊;صيدلية جمال;الدشيرة الجهادية (لابيركولا);;30.364103;-9.539617;;;
pharmacie;💊;صيدلية حمام أعشاق;الدشيرة الجهادية (لابيركولا);;30.373974;-9.535583;;;
marche;🛒;السوق اليومي عمر الخيام;الدشيرة الجهادية (لابيركولا);;30.365609;-9.541479;;;
marche;🛒;السوق النموذجي;الدشيرة الجهادية (لابيركولا);;30.375119;-9.53653;;;
marche;🛒;سوق;الدشيرة الجهادية (لابيركولا);;30.375082;-9.536058;;;
mosquee;🕌;مسجد الفتح;الدشيرة الجهادية (لابيركولا);;30.373997;-9.549625;;;
mosquee;🕌;مسجد المحسنين تاكركورت;الدشيرة الجهادية (لابيركولا);;30.375649;-9.544241;;;
mosquee;🕌;مسجد ارحالن;الدشيرة الجهادية (لابيركولا);;30.368178;-9.541786;;;
mosquee;🕌;مسجد إلغياتن;الدشيرة الجهادية (لابيركولا);;30.367417;-9.537358;;;
mosquee;🕌;مسجد النهضة;الدشيرة الجهادية (لابيركولا);;30.376309;-9.536773;;;
mosquee;🕌;مسجد المحسنين;الدشيرة الجهادية (لابيركولا);;30.367844;-9.535658;;;
mosquee;🕌;مسجد إكي فاردن;الدشيرة الجهادية (لابيركولا);;30.372103;-9.534686;;;
mosquee;🕌;مسجد والحوري;الدشيرة الجهادية (لابيركولا);;30.373735;-9.534459;;;
mosquee;🕌;مسجد أموكاي;الدشيرة الجهادية (لابيركولا);;30.367344;-9.533226;;;
cafe;☕;مقهى Afoulki;الدشيرة الجهادية (لابيركولا);;30.371769;-9.54474;;;
cafe;☕;مقهى France;الدشيرة الجهادية (لابيركولا);;30.372034;-9.550007;;;
cafe;☕;Argana;الدشيرة الجهادية (لابيركولا);;30.369043;-9.540146;;;
cafe;☕;سناك Afriquia;الدشيرة الجهادية (لابيركولا);;30.369997;-9.53896;;;
cafe;☕;محلبة;الدشيرة الجهادية (لابيركولا);;30.370145;-9.538622;;;
cafe;☕;سناك أيور;الدشيرة الجهادية (لابيركولا);;30.371274;-9.533986;;;
cafe;☕;مقهى Andalus;الدشيرة الجهادية (لابيركولا);;30.371158;-9.532385;;;
banque;🏦;بنك أفريقيا;الدشيرة الجهادية (لابيركولا);;30.371921;-9.54807;;;
banque;🏦;القرض العقاري والسياحي;الدشيرة الجهادية (لابيركولا);;30.371792;-9.545159;;;
banque;🏦;Crédit Agricole;الدشيرة الجهادية (لابيركولا);;30.372084;-9.551011;;;
banque;🏦;سهام بنك;الدشيرة الجهادية (لابيركولا);;30.370864;-9.540542;;;
banque;🏦;البنك الشعبي;الدشيرة الجهادية (لابيركولا);;30.370416;-9.540002;;;
banque;🏦;التجاري وفا بنك;الدشيرة الجهادية (لابيركولا);;30.370512;-9.539775;;;
banque;🏦;البنك المغربي للتجارة والصناعة;الدشيرة الجهادية (لابيركولا);;30.370575;-9.536233;;;
sante;🏥;المستشفى العسكري;الدشيرة الجهادية (لابيركولا);;30.375747;-9.550223;;;
sante;🏥;المركز الصحي إرحالن;الدشيرة الجهادية (لابيركولا);;30.366729;-9.541218;;;
sante;🏥;المركز الصحي Tabarine;الدشيرة الجهادية (لابيركولا);;30.371943;-9.532428;;;
transport;🚌;Bir Inzarane Pergola Dcheira;الدشيرة الجهادية (لابيركولا);;30.371839;-9.547767;;;
transport;🚌;Bir Inzarane Slaoui;الدشيرة الجهادية (لابيركولا);;30.371646;-9.54357;;;
transport;🚌;Pergola;الدشيرة الجهادية (لابيركولا);;30.372558;-9.552698;;;
transport;🚌;Les Chalets;الدشيرة الجهادية (لابيركولا);;30.365929;-9.544463;;;
transport;🚌;الجماعة Dcheira;الدشيرة الجهادية (لابيركولا);;30.370158;-9.539365;;;
transport;🚌;Remel Conservation;الدشيرة الجهادية (لابيركولا);;30.363075;-9.546564;;;
transport;🚌;Omar Lkhyam;الدشيرة الجهادية (لابيركولا);;30.364767;-9.541158;;;
transport;🚌;La Base De Far;الدشيرة الجهادية (لابيركولا);;30.375874;-9.557357;;;
admin;🏛️;المقاطعة الثانية;الدشيرة الجهادية (لابيركولا);;30.370568;-9.54778;;;
admin;🏛️;بريد Maroc;الدشيرة الجهادية (لابيركولا);;30.369355;-9.539588;;;
admin;🏛️;الشرطة القضائية;الدشيرة الجهادية (لابيركولا);;30.371561;-9.533495;;;
loisir;🌿;القاعة المغطات;الدشيرة الجهادية (لابيركولا);;30.365896;-9.54211;;;
loisir;🌿;ملعب الرياضات الجماعية - إرحالن;الدشيرة الجهادية (لابيركولا);;30.365331;-9.542074;;;
loisir;🌿;ملعب;الدشيرة الجهادية (لابيركولا);;30.37243;-9.536819;;;
loisir;🌿;ملعب الرياضات إبن النفيس;الدشيرة الجهادية (لابيركولا);;30.364227;-9.536727;;;
loisir;🌿;Club socio-sportif de proximité;الدشيرة الجهادية (لابيركولا);;30.364116;-9.536171;;;
loisir;🌿;ملعب والحوري;الدشيرة الجهادية (لابيركولا);;30.375251;-9.532978;;;
loisir;🌿;ملعب بلدي;الدشيرة الجهادية (لابيركولا);;30.360174;-9.539944;;;
