Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
pharmacie;💊;صيدلية نجاح اكروماي;الدشيرة الجهادية;;30.377499;-9.539162;;;
pharmacie;💊;الصيدلية الرئيسية;الدشيرة الجهادية;;30.371081;-9.535116;;;
pharmacie;💊;صيدلية حي المرس;الدشيرة الجهادية;;30.371245;-9.528814;;;
pharmacie;💊;صيدلية تليلا;الدشيرة الجهادية;;30.374304;-9.53978;;;
pharmacie;💊;صيدلية اليسر;الدشيرة الجهادية;;30.375559;-9.523505;;;
pharmacie;💊;صيدلية كسيما;الدشيرة الجهادية;;30.370359;-9.537296;;;
pharmacie;💊;صيدلية الكوثر;الدشيرة الجهادية;;30.368997;-9.53479;;;
pharmacie;💊;صيدلية تيتريت;الدشيرة الجهادية;;30.370051;-9.526224;;;
pharmacie;💊;صيدلية ضريف;الدشيرة الجهادية;;30.371633;-9.523802;;;
pharmacie;💊;صيدلية ابن سينا;الدشيرة الجهادية;;30.369009;-9.537553;;;
marche;🛒;سوق;الدشيرة الجهادية;;30.375082;-9.536058;;;
marche;🛒;السوق النموذجي;الدشيرة الجهادية;;30.375119;-9.53653;;;
mosquee;🕌;مسجد والحوري;الدشيرة الجهادية;;30.373735;-9.534459;;;
mosquee;🕌;مسجد النهضة;الدشيرة الجهادية;;30.376309;-9.536773;;;
mosquee;🕌;مسجد إكي فاردن;الدشيرة الجهادية;;30.372103;-9.534686;;;
mosquee;🕌;مسجد المرس;الدشيرة الجهادية;;30.371446;-9.526918;;;
mosquee;🕌;مسجد المحسنين;الدشيرة الجهادية;;30.367844;-9.535658;;;
mosquee;🕌;مسجد أموكاي;الدشيرة الجهادية;;30.367344;-9.533226;;;
mosquee;🕌;مسجد المحسنين تاكركورت;الدشيرة الجهادية;;30.375649;-9.544241;;;
mosquee;🕌;مسجد إلغياتن;الدشيرة الجهادية;;30.367417;-9.537358;;;
mosquee;🕌;مسجد ارحالن;الدشيرة الجهادية;;30.368178;-9.541786;;;
mosquee;🕌;شارع عبد الرحيم بوعبيد;الدشيرة الجهادية;;30.372456;-9.518915;;;
cafe;☕;مقهى Andalus;الدشيرة الجهادية;;30.371158;-9.532385;;;
cafe;☕;سناك أيور;الدشيرة الجهادية;;30.371274;-9.533986;;;
cafe;☕;محلبة;الدشيرة الجهادية;;30.370145;-9.538622;;;
cafe;☕;سناك Afriquia;الدشيرة الجهادية;;30.369997;-9.53896;;;
cafe;☕;Argana;الدشيرة الجهادية;;30.369043;-9.540146;;;
cafe;☕;المقهى الادبي;الدشيرة الجهادية;;30.365464;-9.529992;;;
cafe;☕;مقهى Afoulki;الدشيرة الجهادية;;30.371769;-9.54474;;;
banque;🏦;البنك المغربي للتجارة والصناعة;الدشيرة الجهادية;;30.370575;-9.536233;;;
banque;🏦;بنك أفريقيا;الدشيرة الجهادية;;30.370686;-9.536783;;;
banque;🏦;التجاري وفا بنك;الدشيرة الجهادية;;30.370512;-9.539775;;;
banque;🏦;البنك الشعبي;الدشيرة الجهادية;;30.370416;-9.540002;;;
banque;🏦;سهام بنك;الدشيرة الجهادية;;30.370864;-9.540542;;;
banque;🏦;القرض العقاري والسياحي;الدشيرة الجهادية;;30.371792;-9.545159;;;
sante;🏥;المركز الصحي Tabarine;الدشيرة الجهادية;;30.371943;-9.532428;;;
sante;🏥;المركز الصحي;الدشيرة الجهادية;;30.367347;-9.525803;;;
sante;🏥;المركز الصحي إرحالن;الدشيرة الجهادية;;30.366729;-9.541218;;;
transport;🚌;Hotel De Ville Dcheira;الدشيرة الجهادية;;30.374035;-9.529844;;;
transport;🚌;Imm Fadesa;الدشيرة الجهادية;;30.378029;-9.52562;;;
transport;🚌;مستشفى Dcheira;الدشيرة الجهادية;;30.370847;-9.532454;;;
transport;🚌;Bir Inzarane Assergal;الدشيرة الجهادية;;30.370826;-9.5355;;;
transport;🚌;Complexe Culturel;الدشيرة الجهادية;;30.369529;-9.526595;;;
transport;🚌;الجماعة Dcheira;الدشيرة الجهادية;;30.370158;-9.539365;;;
transport;🚌;صيدلية Titrite;الدشيرة الجهادية;;30.371768;-9.523352;;;
transport;🚌;Amougay;الدشيرة الجهادية;;30.367087;-9.533016;;;
admin;🏛️;الشرطة القضائية;الدشيرة الجهادية;;30.371561;-9.533495;;;
admin;🏛️;بريد Maroc;الدشيرة الجهادية;;30.369355;-9.539588;;;
loisir;🌿;ملعب والحوري;الدشيرة الجهادية;;30.375251;-9.532978;;;
loisir;🌿;الفضاء الرياضي الترفيهي;الدشيرة الجهادية;;30.37515;-9.527446;;;
loisir;🌿;ملعب;الدشيرة الجهادية;;30.37243;-9.536819;;;
loisir;🌿;ملعب أحمد فانا;الدشيرة الجهادية;;30.367116;-9.531505;;;
loisir;🌿;الفضاء الرياضي تاسيلا;الدشيرة الجهادية;;30.382337;-9.521936;;;
loisir;🌿;Club socio-sportif de proximité;الدشيرة الجهادية;;30.364116;-9.536171;;;
loisir;🌿;ملعب الرياضات إبن النفيس;الدشيرة الجهادية;;30.364227;-9.536727;;;
