Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
pharmacie;💊;Farmacia Ibn Sina;Dcheira El Jihadia;;30.369009;-9.537553;;;
marche;🛒;Zoco;Dcheira El Jihadia;;30.375082;-9.536058;;;
marche;🛒;Zoco Típico;Dcheira El Jihadia;;30.375119;-9.53653;;;
marche;🛒;Mercado اليومي عمر الخيام;Dcheira El Jihadia;;30.365609;-9.541479;;;
mosquee;🕌;Mezquita de Walhori;Dcheira El Jihadia;;30.373735;-9.534459;;;
mosquee;🕌;Mezquita النهضة;Dcheira El Jihadia;;30.376309;-9.536773;;;
mosquee;🕌;Mezquita de Igi Farden;Dcheira El Jihadia;;30.372103;-9.534686;;;
mosquee;🕌;Mezquita de El Mers;Dcheira El Jihadia;;30.371446;-9.526918;;;
mosquee;🕌;Mezquita أموكاي;Dcheira El Jihadia;;30.367344;-9.533226;;;
mosquee;🕌;Mezquita المحسنين;Dcheira El Jihadia;;30.367844;-9.535658;;;
mosquee;🕌;Mezquita إلغياتن;Dcheira El Jihadia;;30.367417;-9.537358;;;
mosquee;🕌;Mezquita المحسنين تاكركورت;Dcheira El Jihadia;;30.375649;-9.544241;;;
mosquee;🕌;Avenue Abdelerrahim Bouabid;Dcheira El Jihadia;;30.372456;-9.518915;;;
mosquee;🕌;Mezquita Irhalne;Dcheira El Jihadia;;30.368178;-9.541786;;;
cafe;☕;Café Andalus;Dcheira El Jihadia;;30.371158;-9.532385;;;
cafe;☕;Café سناك أيور;Dcheira El Jihadia;;30.371274;-9.533986;;;
cafe;☕;laiterie;Dcheira El Jihadia;;30.370145;-9.538622;;;
cafe;☕;Snack Afriquia;Dcheira El Jihadia;;30.369997;-9.53896;;;
cafe;☕;Argana;Dcheira El Jihadia;;30.369043;-9.540146;;;
cafe;☕;Café الادبي;Dcheira El Jihadia;;30.365464;-9.529992;;;
cafe;☕;Café Afoulki;Dcheira El Jihadia;;30.371769;-9.54474;;;
banque;🏦;BMCI;Dcheira El Jihadia;;30.370575;-9.536233;;;
banque;🏦;Bank of Africa;Dcheira El Jihadia;;30.370686;-9.536783;;;
banque;🏦;Banco Attijariwafa;Avenue Bir Anzarane;;30.370512;-9.539775;;;
banque;🏦;Banco Populaire;Dcheira El Jihadia;;30.370416;-9.540002;;;
banque;🏦;Saham Bank;Dcheira El Jihadia;;30.370864;-9.540542;;;
banque;🏦;CIH Bank;Avenue Bir Anzarane;;30.371792;-9.545159;;;
sante;🏥;Centro de salud Tabarine;Dcheira El Jihadia;;30.371943;-9.532428;;;
sante;🏥;Centro de Salud;Dcheira El Jihadia;;30.367347;-9.525803;;;
sante;🏥;Centro de salud Irhalne;Dcheira El Jihadia;;30.366729;-9.541218;;;
transport;🚌;Hotel De Ville Dcheira;Dcheira El Jihadia;;30.374035;-9.529844;;;
transport;🚌;Imm Fadesa;Dcheira El Jihadia;;30.378029;-9.52562;;;
transport;🚌;Hospital Dcheira;Dcheira El Jihadia;;30.370847;-9.532454;;;
transport;🚌;Bir Inzarane Assergal;Dcheira El Jihadia;;30.370826;-9.5355;;;
transport;🚌;Complejo Cultural;Dcheira El Jihadia;;30.369529;-9.526595;;;
transport;🚌;Farmacia Titrite;Dcheira El Jihadia;;30.371768;-9.523352;;;
transport;🚌;Ayuntamiento Dcheira;Dcheira El Jihadia;;30.370158;-9.539365;;;
transport;🚌;Amougay;Dcheira El Jihadia;;30.367087;-9.533016;;;
admin;🏛️;Police judiciaire;Dcheira El Jihadia;;30.371561;-9.533495;;;
admin;🏛️;Correos Maroc;Dcheira El Jihadia;;30.369355;-9.539588;;;
admin;🏛️;Dcheira Hay Ilham;DCHEIRA EL JIHADIA;;30.3637;-9.5269;;;
loisir;🌿;Estadio de Walhori;Dcheira El Jihadia;;30.375251;-9.532978;;;
loisir;🌿;الفضاء الرياضي الترفيهي;Dcheira El Jihadia;;30.37515;-9.527446;;;
loisir;🌿;ملعب;Dcheira El Jihadia;;30.37243;-9.536819;;;
loisir;🌿;Estadio Ahmed Fana;Dcheira El Jihadia;;30.367116;-9.531505;;;
loisir;🌿;الفضاء الرياضي تاسيلا;Dcheira El Jihadia;;30.382337;-9.521936;;;
loisir;🌿;Club socio-sportif de proximité;Dcheira El Jihadia;;30.364116;-9.536171;;;
loisir;🌿;ملعب الرياضات إبن النفيس;Dcheira El Jihadia;;30.364227;-9.536727;;;
