Catégorie;Emoji;Nom;Adresse;Note;Latitude;Longitude;Nb Avis;Téléphone;Horaires / Notes
transport;🚌;Gare ALSA;;;30.3588503;-9.5289300;;;
transport;🚌;Gare routière Inezgane;;;30.3597429;-9.5270368;;;
transport;🚌;Hopital Dcheira;;;30.3708470;-9.5324535;;;
transport;🚌;Hopital Dcheira;;;30.3719516;-9.5315038;;;
transport;🚌;Hopital Dcheira;;;30.3716063;-9.5325107;;;
transport;🚌;Hotel De Ville Dcheira;;;30.3740345;-9.5298444;;;
transport;🚌;Hotel De Ville Dcheira;;;30.3741977;-9.5294487;;;
transport;🚌;Imm Fadesa;;;30.3780291;-9.5256199;;;
transport;🚌;Imm Fadesa;;;30.3777578;-9.5261121;;;
transport;🚌;Immeubles Jihadia;;;30.3638961;-9.5254630;;;
transport;🚌;Immeubles Jihadia;;;30.3637758;-9.5252109;;;
transport;🚌;Jihadia - Souk Inezgane;;;30.3615596;-9.5294234;;;
transport;🚌;Jihadia - Souk Inezgane;;;30.3615187;-9.5288573;;;
transport;🚌;Lmers;;;30.3728243;-9.5165044;;;
transport;🚌;Lmers;;;30.3728081;-9.5161665;;;
transport;🚌;Lot Bir Inzarane Asaka;;;30.3745135;-9.5114002;;;
transport;🚌;Lot Bir Inzarane Asaka;;;30.3743932;-9.5113036;;;
transport;🚌;Marjane Inezgane;;;30.3603645;-9.5259699;;;
transport;🚌;Marjane Inezgane;;;30.3597025;-9.5250070;;;
transport;🚌;Pharmacie Titrite;;;30.3717678;-9.5233519;;;
transport;🚌;Pharmacie Titrite;;;30.3718107;-9.5242372;;;
transport;🚌;Sidi Fares;;;30.3819775;-9.5215518;;;
transport;🚌;Sidi Fares;;;30.3817828;-9.5217242;;;
transport;🚌;Sidi Fares;;;30.3833703;-9.5198028;;;
transport;🚌;Sidi Fares;;;30.3833600;-9.5198121;;;
transport;🚌;Souk Houria;;;30.3588485;-9.5243767;;;
transport;🚌;Souk Houria;;;30.3590360;-9.5242989;;;
transport;🚌;Tikiouine Souiri;;;30.3756058;-9.5094502;;;
transport;🚌;Tikiouine Souiri;;;30.3756937;-9.5095226;;;
admin;🏛️;Commissariat Centrale - Inezgane;;;30.3624091;-9.5345009;;;
admin;🏛️;Dcheira Hay Ilham;;;30.3637000;-9.5269000;;;
admin;🏛️;Police judiciaire;;;30.3715605;-9.5334948;;;
loisir;🌿;Club socio-sportif de proximité;;;30.3641155;-9.5361709;;;
loisir;🌿;الفضاء الرياضي الترفيهي;;;30.3751502;-9.5274464;;;
loisir;🌿;الفضاء الرياضي تاسيلا;;;30.3823375;-9.5219362;;;
loisir;🌿;ملعب;;;30.3724302;-9.5368193;;;
loisir;🌿;ملعب الرياضات إبن النفيس;;;30.3642272;-9.5367273;;;
loisir;🌿;ملعب والحوري;;;30.3752512;-9.5329777;;;
